age,c_charge_degree,race,age_cat,score_text,sex,priors_count,length_of_stay,days_b_screening_arrest,decile_score,two_year_recid
26,1,2,0,1,0,0,1,-2.0,2,0
21,1,0,2,1,1,0,2,0.0,4,0
30,0,2,0,1,1,3,66,-1.0,3,0
44,0,2,0,1,1,0,12,0.0,4,0
21,0,0,2,2,1,1,21,-21.0,7,1
23,1,0,2,1,1,0,2,-1.0,4,0
49,0,0,1,1,0,1,1,-1.0,1,0
23,0,0,2,0,1,3,54,-1.0,10,1
24,0,0,2,2,1,1,76,-1.0,5,1
21,0,0,2,1,0,1,1,-1.0,4,1
37,0,2,0,2,0,7,7,-30.0,6,1
28,0,2,0,1,1,2,11,-1.0,2,1
23,0,5,2,2,1,7,10,0.0,6,1
24,0,0,2,2,0,2,2,-1.0,6,1
31,0,2,0,2,1,0,0,0.0,7,0
24,1,0,2,0,1,2,507,-1.0,10,1
25,0,0,0,1,1,1,1,-1.0,2,0
33,1,0,0,1,1,1,2,-1.0,1,1
26,1,0,0,0,1,24,86,-1.0,10,1
27,0,0,0,2,1,1,6,-1.0,7,0
46,0,2,1,1,1,0,2,-1.0,1,0
38,1,2,0,2,0,1,2,-1.0,6,1
24,1,0,2,2,0,0,1,-1.0,5,0
38,1,0,0,1,0,0,2,-1.0,4,0
27,0,0,0,0,1,7,5,-1.0,9,1
48,0,0,1,1,1,6,2,-1.0,3,0
31,0,2,0,1,0,2,28,-28.0,4,1
28,1,0,0,2,1,5,52,-1.0,5,1
30,0,3,0,0,1,7,2,-1.0,9,0
25,1,2,0,2,1,6,2,-1.0,5,1
55,1,2,1,1,1,0,2,0.0,1,0
40,0,0,0,2,1,5,31,0.0,7,1
21,0,0,2,1,1,0,2,-1.0,4,1
28,0,0,0,2,1,10,244,-1.0,7,1
20,0,0,2,0,1,2,1,-16.0,9,1
31,0,0,0,0,1,10,5,-1.0,9,1
57,1,0,1,1,0,0,78,-1.0,1,0
25,1,0,0,1,1,0,8,-1.0,2,0
22,0,0,2,0,1,7,12,-11.0,8,1
31,0,0,0,1,1,3,16,-1.0,3,1
43,0,0,0,1,1,7,1,0.0,4,0
25,1,2,0,1,0,0,1,-1.0,4,0
39,1,3,0,1,1,1,1,-1.0,2,0
40,0,0,0,1,1,1,2,-1.0,1,0
20,0,0,2,2,1,0,3,-1.0,5,1
35,1,0,0,2,1,2,1,-1.0,7,0
34,1,0,0,1,1,1,2,-1.0,1,1
27,0,2,0,0,1,18,179,-1.0,9,1
38,0,0,0,1,0,3,1,0.0,1,1
21,0,2,2,2,1,0,1,-1.0,7,1
25,1,0,0,1,1,0,2,-1.0,1,1
53,1,0,1,2,1,6,9,-1.0,6,1
50,0,0,1,1,0,4,14,-1.0,3,0
23,1,2,2,2,0,1,2,0.0,6,0
22,0,5,2,2,1,0,7,-1.0,5,1
27,1,2,0,1,1,0,1,0.0,3,1
29,0,0,0,0,1,5,1,0.0,8,1
38,1,0,0,1,1,1,4,-1.0,1,0
54,0,2,1,1,0,2,1,-3.0,2,0
26,0,0,0,0,1,1,58,0.0,10,1
37,0,0,0,0,1,23,2,-1.0,8,1
36,1,0,0,0,1,25,1,0.0,10,1
28,0,0,0,0,1,18,13,-1.0,10,1
49,1,0,1,1,1,1,2,-1.0,1,0
36,0,0,0,2,1,11,1,-1.0,7,0
41,0,2,0,1,0,0,2,-1.0,3,0
26,0,3,0,2,1,9,1,0.0,7,1
40,0,2,0,0,1,9,1,-1.0,9,0
21,0,0,2,0,1,7,11,-1.0,10,1
22,0,5,2,1,1,0,2,-1.0,2,1
33,0,2,0,1,1,0,1,-1.0,1,0
26,0,0,0,2,1,7,20,-19.0,7,0
27,1,0,0,1,0,0,4,-1.0,3,1
35,0,0,0,1,1,1,1,-1.0,2,0
27,1,0,0,1,1,3,2,-1.0,2,0
37,1,3,0,1,1,3,3,-1.0,1,1
31,0,0,0,2,0,3,62,-1.0,5,0
36,0,0,0,0,1,26,1,-1.0,8,1
32,1,5,0,1,0,0,3,-1.0,2,0
50,0,2,1,1,1,1,1,-1.0,1,0
52,0,2,1,1,1,1,1,-1.0,1,0
24,1,0,2,1,1,1,3,-1.0,4,0
38,0,0,0,1,1,0,2,0.0,4,0
54,0,0,1,0,1,11,2,-1.0,8,0
71,0,2,1,1,1,13,1,-1.0,2,0
27,0,0,0,2,1,9,1,-1.0,7,1
39,0,2,0,1,0,1,40,-1.0,4,0
34,1,5,0,1,1,1,0,0.0,2,1
23,1,5,2,0,1,0,5,-1.0,8,1
36,0,0,0,2,0,5,1,0.0,6,1
55,0,0,1,1,1,0,1,-1.0,1,0
27,0,2,0,1,1,0,9,0.0,4,0
23,0,0,2,1,1,2,1,0.0,4,1
20,0,0,2,2,1,1,1,-1.0,7,1
31,0,0,0,0,0,10,2,-3.0,8,0
24,0,2,2,0,1,8,38,0.0,9,0
37,0,2,0,0,0,2,2,-1.0,8,1
26,0,2,0,1,1,0,1,-1.0,3,0
29,0,2,0,1,1,0,1,-1.0,2,0
41,1,0,0,1,1,4,0,0.0,1,1
37,0,0,0,1,1,0,1,-1.0,1,1
46,0,2,1,1,1,2,1,-1.0,3,0
56,0,2,1,2,0,10,42,-1.0,5,1
23,0,0,2,1,1,0,1,-1.0,3,1
23,0,0,2,2,0,1,2,-2.0,5,1
25,0,0,0,0,1,0,0,0.0,8,1
24,0,0,2,2,1,1,2,-1.0,7,1
26,1,3,0,1,1,1,1,-24.0,2,1
24,0,2,2,2,1,2,11,-1.0,7,1
23,0,0,2,0,1,0,15,-1.0,9,1
43,0,2,0,1,1,2,2,-26.0,1,0
53,1,2,1,1,0,0,1,-2.0,1,0
24,0,0,2,2,1,1,58,-1.0,6,1
28,0,0,0,1,1,0,1,0.0,4,0
21,0,2,2,1,1,1,2,-1.0,3,0
31,1,5,0,1,1,0,10,-1.0,2,0
33,0,2,0,2,1,3,2,0.0,7,1
35,0,0,0,1,0,1,2,-1.0,1,0
55,1,2,1,1,1,3,2,0.0,3,0
50,1,3,1,2,1,9,29,-1.0,5,1
28,1,0,0,1,1,0,1,-2.0,3,0
44,1,2,0,1,1,0,3,-1.0,1,1
19,0,0,2,0,1,3,1,22.0,10,1
23,1,5,2,2,1,2,46,-1.0,7,0
24,0,0,2,0,1,3,0,0.0,8,1
50,0,2,1,1,1,2,2,0.0,3,0
31,1,0,0,1,1,0,22,0.0,4,0
28,0,2,0,1,0,0,1,-1.0,4,1
42,0,2,0,1,1,0,2,-1.0,1,0
21,1,0,2,0,1,0,98,0.0,9,1
21,0,2,2,0,1,0,1,0.0,8,1
24,1,5,2,1,1,0,2,-1.0,4,1
31,0,2,0,2,1,3,2,-1.0,5,1
23,1,3,2,1,1,0,3,0.0,3,0
27,0,2,0,0,1,0,1,0.0,9,1
32,1,5,0,1,1,0,1,0.0,2,0
28,0,0,0,2,1,7,78,-1.0,5,1
67,1,2,1,1,1,0,2,-1.0,1,0
32,0,0,0,2,0,11,1,0.0,7,0
44,0,0,0,1,1,7,2,0.0,4,0
25,0,0,0,1,1,1,1,-24.0,4,1
30,1,0,0,0,0,15,2,0.0,8,1
28,1,2,0,1,1,9,1,-1.0,4,0
27,0,0,0,2,1,0,4,0.0,6,1
36,1,5,0,1,1,8,2,-1.0,2,0
25,1,2,0,1,0,0,3,0.0,4,0
31,0,2,0,2,1,5,2,-1.0,5,1
30,1,2,0,1,1,0,1,0.0,1,1
33,0,0,0,1,1,4,8,-9.0,2,0
38,1,3,0,1,1,0,1,0.0,1,0
26,1,0,0,1,1,1,1,0.0,3,1
52,0,3,1,1,1,5,7,-1.0,3,1
22,1,2,2,2,0,2,3,-1.0,7,1
50,0,2,1,1,1,0,1,-1.0,1,0
58,0,2,1,1,1,1,1,-1.0,1,1
34,1,2,0,1,1,3,2,-1.0,4,1
32,0,2,0,1,1,1,1,0.0,1,1
29,1,0,0,1,1,0,2,-1.0,1,1
27,1,0,0,1,1,0,1,0.0,1,0
39,0,2,0,1,1,5,19,-21.0,3,0
24,0,0,2,1,1,0,2,-1.0,3,0
38,1,0,0,2,1,8,2,-1.0,7,0
52,0,2,1,1,1,7,1,-23.0,2,0
56,1,0,1,1,1,3,2,-27.0,2,1
46,0,2,1,2,1,7,37,0.0,6,1
38,0,2,0,1,1,5,4,-11.0,1,1
47,1,2,1,2,1,3,64,0.0,5,0
32,0,2,0,1,1,0,1,-7.0,1,0
34,1,0,0,2,1,27,1,-1.0,7,0
42,0,0,0,2,1,5,3,-1.0,6,0
35,1,0,0,1,0,0,3,-1.0,1,1
20,0,2,2,0,1,0,7,-1.0,10,1
32,0,2,0,0,0,2,33,-1.0,10,1
21,1,2,2,2,1,0,1,-1.0,5,0
24,1,0,2,1,1,0,2,0.0,2,1
24,1,0,2,0,1,1,124,-1.0,9,1
26,1,0,0,1,1,0,1,-1.0,3,1
52,0,2,1,1,1,8,40,0.0,2,0
27,1,0,0,1,1,1,3,-1.0,2,0
27,1,2,0,2,0,0,1,0.0,5,0
56,0,2,1,1,1,0,2,-1.0,1,0
52,0,2,1,0,1,16,12,-4.0,9,1
37,0,0,0,1,1,3,2,-1.0,1,1
45,1,0,1,1,1,0,1,-6.0,1,0
36,0,2,0,2,0,3,28,-27.0,6,1
29,0,0,0,1,0,0,1,-3.0,2,0
21,0,3,2,1,1,0,1,-5.0,3,0
20,1,5,2,1,1,3,2,-1.0,2,1
27,0,0,0,0,1,11,5,-1.0,8,0
28,0,0,0,0,1,11,1,0.0,8,1
38,1,0,0,1,1,4,1,-1.0,1,0
30,0,5,0,1,1,0,1,-1.0,1,0
19,0,0,2,0,0,1,435,-1.0,9,1
37,0,2,0,1,0,1,2,-1.0,1,0
34,1,0,0,1,1,0,3,-1.0,1,1
37,0,2,0,0,1,7,70,-1.0,8,1
21,0,0,2,0,1,1,2,-1.0,8,0
21,0,0,2,0,1,0,8,-1.0,9,1
38,0,2,0,1,0,3,1,-1.0,4,0
47,1,0,1,1,1,1,2,0.0,4,0
56,0,2,1,1,1,3,192,-1.0,2,0
27,0,0,0,2,1,2,247,-1.0,7,1
23,1,0,2,0,1,0,2,-1.0,8,0
57,0,2,1,1,1,0,3,-2.0,1,0
25,0,0,0,2,1,9,13,-17.0,7,0
23,0,0,2,0,0,2,117,16.0,10,1
32,0,0,0,0,1,8,3,0.0,10,1
36,1,0,0,2,0,2,1,-2.0,5,0
41,1,0,0,2,1,5,1,-1.0,5,0
39,0,5,0,1,0,0,2,-1.0,1,0
21,0,0,2,2,1,1,2,-1.0,6,1
31,1,0,0,1,1,2,3,-1.0,4,0
37,1,2,0,1,1,0,1,-2.0,1,0
27,0,0,0,1,1,0,2,-1.0,2,0
22,0,0,2,1,1,2,17,-22.0,4,1
59,0,2,1,1,1,2,19,-19.0,1,0
33,0,0,0,0,0,0,30,-1.0,9,1
43,0,0,0,1,0,2,3,-1.0,3,0
25,0,2,0,1,1,5,102,-1.0,4,1
23,0,0,2,2,1,3,4,-1.0,5,1
43,1,2,0,1,0,3,2,9.0,2,1
56,1,2,1,1,1,9,20,-24.0,1,1
20,0,0,2,0,0,1,4,-1.0,8,1
50,1,0,1,2,1,2,1,-28.0,5,1
54,1,2,1,1,0,1,4,-4.0,2,0
20,0,0,2,0,1,1,2,-1.0,10,1
36,1,5,0,1,1,3,46,-1.0,4,1
36,0,0,0,2,0,3,1,0.0,6,1
56,1,0,1,1,1,0,2,-1.0,4,0
25,0,0,0,0,1,2,2,-1.0,9,0
42,0,2,0,1,0,1,22,-1.0,3,1
48,0,0,1,2,1,4,2,-1.0,6,0
34,1,0,0,0,1,21,6,-1.0,10,1
28,0,2,0,1,1,0,1,-1.0,2,0
32,0,2,0,1,1,1,2,-1.0,3,0
31,0,2,0,1,0,2,2,-1.0,1,0
24,0,0,2,0,0,4,6,-1.0,9,1
25,0,2,0,1,0,0,1,0.0,4,1
32,0,2,0,1,0,4,1,-1.0,2,0
37,0,0,0,0,1,20,36,0.0,9,1
24,0,0,2,1,1,1,2,-1.0,3,1
48,1,0,1,1,1,0,2,0.0,1,0
35,0,0,0,1,1,1,1,0.0,2,0
21,0,0,2,1,1,1,2,-1.0,4,1
21,0,0,2,0,0,0,34,-1.0,10,1
27,0,2,0,1,0,0,3,-1.0,2,1
22,0,0,2,1,1,0,2,-1.0,2,0
28,0,0,0,2,1,4,1,0.0,5,0
26,1,0,0,1,1,0,2,-1.0,2,0
23,1,5,2,1,1,0,1,-1.0,2,1
34,0,2,0,1,1,0,1,-1.0,2,0
22,0,0,2,0,1,3,34,-1.0,9,0
30,0,5,0,2,1,5,63,-1.0,5,1
44,0,2,0,1,1,5,7,0.0,2,0
57,0,2,1,1,1,1,18,-1.0,2,0
22,0,0,2,0,1,0,6,-1.0,8,1
24,0,0,2,0,1,7,69,-1.0,8,1
20,0,2,2,1,1,0,1,-1.0,4,0
53,1,3,1,1,1,1,3,-8.0,1,1
60,0,0,1,1,1,13,1,-13.0,3,0
22,0,0,2,2,0,2,2,-1.0,5,0
43,1,3,0,1,1,0,1,-1.0,1,0
72,0,2,1,1,1,7,0,-1.0,4,0
33,0,0,0,2,1,3,4,-1.0,5,1
24,0,0,2,1,1,1,1,-1.0,4,1
60,0,0,1,1,1,0,219,-1.0,1,0
24,0,2,2,2,1,3,8,-1.0,5,1
30,1,0,0,1,1,1,3,-5.0,4,0
43,1,2,0,2,0,0,30,-1.0,6,0
48,1,3,1,1,1,1,6,-8.0,1,0
54,1,5,1,1,1,0,0,0.0,1,0
45,1,0,1,1,1,1,3,-1.0,1,0
36,0,5,0,1,1,0,4,-1.0,4,0
31,1,2,0,1,1,1,0,0.0,1,0
40,1,0,0,1,1,0,3,-1.0,1,0
50,0,2,1,1,1,1,2,-4.0,1,0
26,1,5,0,2,0,1,1,-24.0,6,0
41,0,0,0,1,1,7,1,0.0,4,0
34,0,2,0,2,1,5,1,-1.0,6,1
28,0,2,0,2,0,0,3,-1.0,6,0
23,0,2,2,0,1,2,1,0.0,9,1
37,1,3,0,1,0,0,2,-2.0,1,1
35,1,3,0,1,1,5,1,-1.0,2,0
21,0,2,2,2,1,1,49,-1.0,6,1
22,1,0,2,0,0,2,35,-1.0,8,1
29,0,0,0,0,1,6,36,-1.0,8,1
30,1,0,0,1,0,0,1,-2.0,2,0
45,1,2,1,1,1,3,93,-1.0,3,1
24,0,0,2,1,0,2,2,-1.0,4,0
31,0,2,0,0,1,4,30,0.0,8,1
56,1,2,1,1,1,0,1,-1.0,1,0
24,0,0,2,0,1,14,181,-1.0,10,1
38,0,0,0,2,1,11,19,-1.0,6,0
51,0,0,1,0,1,22,35,-1.0,9,1
22,0,2,2,1,1,0,1,-1.0,3,0
28,1,0,0,0,1,5,2,-1.0,8,0
47,0,0,1,0,1,19,213,-1.0,8,1
51,1,0,1,1,1,0,31,-1.0,4,1
25,1,2,0,1,1,1,43,0.0,3,0
53,0,3,1,1,1,1,2,-1.0,1,0
30,0,0,0,1,1,0,3,-1.0,1,0
33,0,2,0,2,1,0,1,0.0,6,1
35,0,0,0,1,1,5,226,-1.0,4,1
33,0,0,0,1,0,0,2,-1.0,2,0
59,1,5,1,1,1,1,1,-25.0,1,0
33,0,2,0,2,0,1,85,-1.0,7,0
27,0,0,0,2,1,2,133,-1.0,7,1
29,0,0,0,2,0,9,15,-1.0,7,1
24,0,0,2,0,1,3,45,-1.0,10,1
43,0,0,0,0,1,5,1,-1.0,9,0
37,1,0,0,2,1,11,1,-1.0,7,1
53,0,0,1,2,1,13,92,-1.0,7,0
26,0,0,0,0,1,4,1,0.0,8,1
30,1,2,0,1,0,1,1,-27.0,3,0
27,0,0,0,2,1,6,2,0.0,7,1
39,0,2,0,2,1,9,2,-1.0,5,1
37,1,2,0,1,1,4,1,0.0,4,1
22,1,2,2,0,1,3,11,0.0,10,1
25,0,2,0,2,1,0,3,-1.0,6,0
26,0,3,0,2,1,1,1,0.0,5,0
28,1,2,0,2,0,0,1,-2.0,6,0
25,1,0,0,2,1,0,2,-1.0,5,1
58,0,2,1,1,1,1,4,-1.0,1,0
29,1,2,0,2,0,1,3,-2.0,5,1
33,0,0,0,2,1,8,3,0.0,5,0
38,0,0,0,1,1,0,2,-1.0,1,0
38,0,2,0,1,1,2,20,-21.0,3,0
59,0,0,1,2,1,22,70,-1.0,6,1
29,1,5,0,2,1,4,1,-1.0,5,1
53,1,2,1,1,1,0,4,-1.0,2,1
33,0,0,0,0,1,2,1,-1.0,8,1
58,1,2,1,1,1,1,1,-1.0,1,0
53,0,2,1,1,1,2,41,-1.0,4,0
32,1,2,0,2,1,0,18,-1.0,6,1
35,0,0,0,0,1,6,11,-1.0,8,1
39,0,2,0,1,1,1,2,-1.0,1,0
36,1,3,0,0,1,1,15,-14.0,9,0
42,1,2,0,1,0,5,7,-1.0,4,1
37,1,0,0,1,1,0,1,-1.0,2,0
39,0,2,0,1,1,0,4,-1.0,1,0
52,1,2,1,1,0,3,1,-25.0,1,0
60,1,5,1,1,1,1,2,-1.0,1,0
37,1,3,0,1,1,2,1,-1.0,1,0
42,0,2,0,1,1,4,18,-1.0,1,1
23,0,0,2,2,1,6,2,0.0,6,1
42,1,0,0,1,0,0,1,-1.0,1,1
28,0,0,0,1,1,5,1,0.0,4,0
38,0,2,0,2,1,12,1,-1.0,5,0
43,0,0,0,1,0,2,2,-1.0,2,1
42,0,0,0,2,1,0,1,-1.0,5,0
25,1,2,0,1,0,0,1,-1.0,3,0
32,0,0,0,0,1,7,38,0.0,9,1
21,0,0,2,2,1,0,1,0.0,6,1
35,1,2,0,2,0,1,29,-30.0,5,0
37,0,2,0,2,1,0,127,-1.0,5,0
33,0,0,0,1,0,2,1,0.0,2,0
51,0,2,1,1,0,4,9,-11.0,3,0
39,0,2,0,1,1,3,3,-1.0,4,0
35,1,3,0,2,1,5,3,-1.0,6,1
40,0,0,0,2,1,3,14,-1.0,7,0
32,0,0,0,0,1,17,1,0.0,8,1
32,0,2,0,2,1,3,0,0.0,6,1
37,1,5,0,1,1,0,1,-1.0,1,0
32,0,0,0,2,1,10,1,-1.0,6,1
47,1,2,1,1,1,5,1,0.0,3,1
23,1,2,2,2,0,0,1,-1.0,7,0
63,0,2,1,1,1,10,3,0.0,4,1
38,0,0,0,0,1,16,242,-1.0,9,1
32,1,0,0,2,1,6,3,-1.0,5,1
31,0,0,0,0,1,4,25,-1.0,8,1
23,0,0,2,1,1,0,2,0.0,3,0
38,1,3,0,2,1,1,127,-1.0,5,0
47,1,2,1,1,0,0,1,-3.0,1,0
33,0,2,0,0,1,1,11,-1.0,8,1
22,0,2,2,1,1,1,9,-11.0,4,0
40,1,2,0,1,1,0,1,-1.0,1,1
36,0,0,0,2,1,14,174,-1.0,7,1
65,1,2,1,1,0,0,2,0.0,1,0
22,1,0,2,1,0,0,2,-1.0,3,0
34,1,3,0,1,1,0,1,0.0,1,0
38,0,3,0,1,0,0,1,-1.0,1,0
26,0,2,0,1,0,4,1,-2.0,3,1
20,1,3,2,1,1,0,24,-1.0,4,1
49,0,3,1,1,1,0,1,-3.0,1,0
52,0,2,1,0,1,2,5,0.0,9,1
25,1,5,0,1,1,2,1,-1.0,2,1
34,0,0,0,1,1,5,5,-1.0,1,0
33,1,0,0,1,1,1,2,-1.0,1,1
21,0,0,2,2,1,1,1,-1.0,7,0
46,0,0,1,1,1,9,6,-1.0,4,0
57,1,2,1,1,1,1,2,-1.0,4,0
22,0,0,2,1,1,2,1,0.0,3,1
48,1,2,1,1,0,1,2,-1.0,1,1
40,0,0,0,2,1,21,30,-1.0,5,0
30,0,0,0,1,0,1,1,-1.0,2,0
21,1,2,2,2,1,4,34,-1.0,7,1
39,0,0,0,0,0,22,4,-1.0,10,1
33,1,2,0,2,0,0,2,-1.0,6,1
24,0,0,2,1,1,0,0,0.0,3,0
43,0,0,0,1,1,0,2,-1.0,1,1
45,1,2,1,1,0,0,2,0.0,1,0
51,0,0,1,1,1,3,3,-18.0,3,0
31,1,0,0,2,1,9,1,-1.0,7,1
27,1,2,0,1,1,0,2,-1.0,2,0
32,0,0,0,1,1,1,1,-1.0,2,0
49,1,2,1,1,1,0,1,-3.0,1,0
29,0,0,0,1,1,2,28,-1.0,3,0
23,0,0,2,2,1,2,2,-1.0,6,1
30,1,1,0,1,1,6,1,-1.0,3,0
30,1,2,0,1,1,0,57,0.0,4,0
34,0,0,0,1,1,13,1,-1.0,4,1
33,0,0,0,2,1,4,0,0.0,6,0
28,1,0,0,1,1,1,2,-1.0,2,0
29,0,0,0,0,1,1,41,-1.0,8,0
38,1,2,0,1,1,0,1,-1.0,1,0
37,0,2,0,1,1,0,1,-1.0,3,0
33,1,2,0,1,0,0,1,-1.0,1,1
30,0,3,0,1,1,0,1,0.0,2,0
51,0,0,1,0,1,19,14,-1.0,9,0
65,1,0,1,2,1,7,1,-1.0,5,0
32,1,0,0,1,0,1,1,-1.0,1,0
38,0,2,0,2,1,5,1,-2.0,7,1
35,0,0,0,1,1,1,1,-1.0,4,0
57,0,2,1,1,1,1,1,-26.0,1,0
26,0,2,0,1,1,1,0,0.0,3,0
36,1,0,0,2,0,4,2,-1.0,6,1
33,0,3,0,1,0,2,10,-10.0,4,1
35,0,2,0,2,1,3,2,-1.0,5,1
33,0,0,0,1,1,0,1,-1.0,1,0
47,1,2,1,1,1,0,2,0.0,1,0
53,1,3,1,1,0,0,1,-1.0,1,0
35,1,2,0,1,1,1,5,-15.0,4,1
36,0,0,0,1,0,1,1,-1.0,3,1
25,1,2,0,1,0,0,1,-1.0,3,0
52,0,3,1,2,1,10,150,0.0,6,0
51,0,2,1,1,1,6,3,0.0,3,1
24,0,0,2,0,1,8,215,-1.0,8,1
32,0,2,0,1,1,0,1,-1.0,2,1
43,0,0,0,2,1,8,349,-1.0,7,1
45,1,0,1,2,1,20,47,-1.0,7,0
42,1,0,0,2,1,10,1,-1.0,5,1
22,0,0,2,2,1,1,7,-1.0,7,1
49,0,0,1,1,1,4,2,-26.0,4,0
42,0,0,0,1,1,0,34,-3.0,1,1
40,1,2,0,0,1,0,30,-1.0,8,1
25,0,0,0,2,1,2,1,-1.0,7,1
25,1,2,0,2,1,0,3,-1.0,5,1
23,0,0,2,2,1,0,3,-1.0,5,0
21,0,2,2,2,1,2,2,-1.0,7,1
31,1,2,0,2,1,3,1,0.0,5,0
28,1,0,0,1,0,0,1,0.0,2,0
24,0,0,2,0,1,11,52,-1.0,9,1
45,0,2,1,1,1,0,38,0.0,1,0
23,1,0,2,1,1,2,2,-1.0,4,1
39,0,0,0,0,1,7,1,0.0,8,1
24,0,0,2,1,1,1,1,-1.0,2,0
46,0,2,1,1,1,1,2,-1.0,1,0
47,0,2,1,1,1,3,3,-1.0,1,0
22,1,0,2,1,1,1,1,-1.0,4,1
34,1,2,0,1,0,0,2,-2.0,2,0
33,1,2,0,1,1,0,1,0.0,1,1
29,0,0,0,0,1,16,1,-1.0,10,1
34,1,3,0,1,1,3,6,-6.0,2,0
29,1,0,0,2,1,0,1,0.0,6,0
25,1,2,0,1,0,2,1,-1.0,3,1
34,0,2,0,2,1,16,2,-1.0,6,1
55,0,0,1,1,0,1,1,-1.0,1,0
27,0,0,0,1,1,0,1,-1.0,4,1
26,1,0,0,1,1,0,2,-1.0,3,0
39,0,0,0,0,1,19,180,-1.0,9,1
24,0,0,2,2,1,1,1,0.0,7,0
29,1,2,0,1,1,0,1,0.0,2,0
50,0,0,1,1,1,13,243,0.0,1,1
25,0,3,0,2,1,2,1,-1.0,5,1
31,0,0,0,2,1,4,3,-12.0,5,1
31,1,5,0,1,1,0,1,-1.0,2,0
26,0,2,0,2,1,2,1,-1.0,6,0
54,0,2,1,1,1,2,98,0.0,2,0
33,0,0,0,0,1,14,1,-1.0,8,1
22,1,0,2,1,1,0,1,-1.0,4,1
35,0,0,0,0,1,8,240,0.0,9,0
30,0,5,0,2,0,4,2,-27.0,7,1
25,0,0,0,1,1,0,1,-1.0,2,0
25,0,0,0,2,1,0,1,0.0,5,0
44,0,0,0,1,1,0,1,-1.0,2,1
29,0,2,0,2,0,2,9,-1.0,7,1
46,0,2,1,1,1,2,3,-23.0,3,1
53,1,2,1,1,1,0,5,0.0,1,0
24,0,0,2,2,1,2,2,-1.0,7,1
52,0,0,1,1,0,2,2,-1.0,1,1
27,1,0,0,1,1,0,1,-1.0,2,1
41,0,2,0,1,1,0,2,-1.0,1,0
21,0,0,2,2,0,0,1,-2.0,5,1
24,0,2,2,1,1,1,1,0.0,4,0
23,1,2,2,1,1,0,1,-1.0,2,0
42,0,0,0,1,1,0,2,-1.0,1,0
24,0,0,2,0,1,5,2,-1.0,8,1
26,0,0,0,0,1,4,1,-1.0,8,1
50,0,2,1,1,1,9,425,-1.0,3,1
32,1,0,0,2,0,3,2,-1.0,6,0
40,0,0,0,0,1,13,2,-1.0,9,0
27,0,0,0,1,1,2,1,0.0,3,0
23,0,2,2,0,1,0,1,-1.0,9,1
37,1,0,0,0,1,22,2,-1.0,9,1
32,1,0,0,1,1,1,4,-1.0,4,1
52,1,2,1,1,1,4,2,-1.0,3,1
29,0,2,0,1,1,2,4,-1.0,2,0
49,1,0,1,1,1,0,1,0.0,1,0
50,0,2,1,1,1,0,3,-2.0,1,0
26,0,2,0,1,1,2,0,0.0,2,1
34,0,2,0,0,0,0,32,-1.0,8,1
28,0,2,0,2,0,1,10,-1.0,7,0
30,0,0,0,1,1,0,1,0.0,3,1
24,0,0,2,1,1,3,2,-1.0,4,1
25,1,0,0,1,1,0,1,0.0,2,1
25,1,0,0,1,1,4,10,-1.0,3,1
45,0,2,1,1,1,2,1,-1.0,1,0
26,0,2,0,2,1,1,4,-1.0,7,1
37,0,5,0,1,1,2,29,-1.0,1,0
24,1,3,2,1,1,0,2,-1.0,2,0
40,1,2,0,1,1,2,2,-1.0,1,0
33,0,3,0,1,0,0,1,-2.0,2,0
53,0,3,1,1,1,18,2,0.0,2,0
55,1,3,1,1,1,0,6,-7.0,1,0
30,0,5,0,0,1,6,18,-1.0,9,1
21,0,0,2,2,1,1,16,-15.0,7,1
55,1,2,1,1,1,0,1,-1.0,1,0
22,0,2,2,1,1,1,1,-1.0,3,1
23,0,0,2,1,0,1,1,-6.0,3,0
57,0,2,1,1,1,9,59,-1.0,4,1
33,1,2,0,1,1,0,1,-2.0,3,1
32,0,2,0,1,1,2,2,0.0,1,0
47,0,2,1,1,1,3,14,-1.0,2,0
51,1,2,1,1,1,6,19,11.0,1,1
22,0,0,2,2,1,1,2,-1.0,6,0
47,0,2,1,1,1,2,2,-1.0,1,0
28,0,2,0,1,1,1,1,-21.0,1,1
28,0,0,0,0,1,5,35,-1.0,8,0
44,1,2,0,1,0,1,7,0.0,1,1
25,0,0,0,1,1,0,3,0.0,4,1
34,1,0,0,1,1,4,1,-1.0,2,0
65,1,2,1,1,1,0,1,0.0,1,0
33,0,2,0,2,1,5,120,0.0,6,1
23,1,2,2,1,0,0,1,-1.0,3,0
44,1,2,0,1,0,0,1,-2.0,1,0
24,1,0,2,1,1,1,1,-1.0,3,0
51,1,2,1,1,1,1,2,-1.0,2,0
21,0,0,2,0,0,0,2,-1.0,8,1
39,0,2,0,2,1,6,1,-1.0,6,0
29,0,0,0,0,1,29,6,-1.0,8,1
24,0,2,2,2,1,1,1,-5.0,6,0
23,0,0,2,2,0,0,3,-1.0,5,1
31,0,0,0,0,1,11,0,0.0,10,1
35,1,0,0,1,0,0,1,-1.0,2,0
30,0,5,0,1,1,0,1,-1.0,1,0
39,0,0,0,2,0,4,4,-3.0,6,0
51,1,2,1,1,1,0,2,-1.0,1,0
22,0,2,2,2,1,1,237,-1.0,7,0
29,0,2,0,1,1,2,23,-24.0,2,0
32,0,2,0,1,1,6,3,-1.0,2,1
33,1,2,0,1,1,3,12,-16.0,4,1
58,0,2,1,1,1,5,2,-1.0,3,1
