sex,race,case_type,wcisclass,age_offense,prior_felony,prior_misdemeanor,prior_criminal_traffic,highest_severity,release,is_recid_new,recid_180d,violent_crime,recid_180d_violent
1,3,2,11,27,1,1,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,33,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,1,16,20,1,0,0,12.0,1,0.0,0.0,0,0.0
1,3,1,16,20,1,0,0,10.0,0,0.0,0.0,0,0.0
1,3,2,13,17,0,1,0,9.0,1,0.0,0.0,0,0.0
1,3,2,11,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,1,8,37,1,0,0,10.0,0,0.0,0.0,1,0.0
1,3,0,26,18,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,0,31,31,0,0,0,7.0,0,0.0,0.0,0,0.0
1,4,2,63,22,0,0,0,10.0,1,1.0,1.0,0,1.0
1,4,2,6,23,0,1,0,10.0,1,0.0,0.0,1,0.0
1,4,1,54,28,0,2,1,12.0,1,1.0,1.0,1,0.0
1,4,0,35,28,1,2,0,7.0,0,1.0,1.0,0,0.0
1,4,0,31,29,1,2,1,7.0,1,1.0,1.0,0,0.0
1,3,2,31,25,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,16,27,1,1,0,12.0,1,0.0,0.0,0,0.0
1,3,1,5,28,1,1,0,13.0,1,0.0,0.0,0,0.0
1,3,2,35,27,2,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,16,31,2,1,0,12.0,1,1.0,1.0,0,0.0
1,3,2,35,32,3,1,0,7.0,0,1.0,1.0,0,0.0
1,3,1,16,33,4,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,5,35,5,2,0,13.0,1,1.0,1.0,0,0.0
1,3,2,35,24,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,14,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,16,18,1,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,13,25,0,2,1,9.0,1,1.0,1.0,0,0.0
1,3,2,5,25,0,2,1,10.0,1,1.0,1.0,0,0.0
1,3,0,35,25,0,3,0,7.0,1,1.0,1.0,0,0.0
1,3,2,11,26,0,3,1,10.0,1,1.0,1.0,0,0.0
1,3,2,13,28,0,5,1,9.0,1,0.0,0.0,0,0.0
1,3,2,5,31,0,9,1,10.0,1,1.0,1.0,0,0.0
1,3,2,5,31,0,9,1,10.0,1,1.0,1.0,0,0.0
1,3,2,5,31,0,9,1,10.0,1,1.0,1.0,0,0.0
1,3,2,13,33,0,10,1,9.0,0,0.0,0.0,0,0.0
1,3,2,11,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,49,39,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,63,34,0,0,0,10.0,1,0.0,0.0,0,0.0
1,1,2,16,17,0,0,0,7.0,0,1.0,1.0,0,0.0
1,1,2,49,19,0,1,0,9.0,1,0.0,0.0,0,0.0
1,1,2,16,22,0,2,0,7.0,1,0.0,0.0,0,0.0
1,1,1,16,28,0,3,0,7.0,1,1.0,1.0,0,0.0
1,1,2,41,29,1,4,0,10.0,1,1.0,1.0,0,0.0
1,1,2,55,30,1,4,0,10.0,1,1.0,1.0,0,0.0
1,1,2,43,30,1,6,0,10.0,0,1.0,1.0,0,0.0
1,1,2,50,30,1,6,0,10.0,1,1.0,1.0,0,0.0
1,3,2,27,29,0,0,1,9.0,1,0.0,0.0,0,0.0
1,3,2,43,26,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,21,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,2,16,23,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,26,23,0,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,21,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,6,23,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,49,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,62,24,0,1,0,10.0,1,0.0,0.0,1,0.0
1,3,0,31,27,2,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,11,27,2,1,1,10.0,0,1.0,1.0,0,1.0
1,3,2,6,27,2,1,1,10.0,1,1.0,1.0,1,1.0
1,3,0,31,28,2,2,2,7.0,0,1.0,1.0,0,0.0
1,3,1,36,29,2,2,3,11.0,0,1.0,1.0,0,0.0
1,3,0,31,28,3,2,2,7.0,1,1.0,1.0,0,0.0
1,3,2,11,30,3,2,4,10.0,1,1.0,1.0,0,0.0
1,3,2,11,31,3,3,4,10.0,0,1.0,1.0,0,0.0
1,3,1,36,32,3,4,4,13.0,0,1.0,1.0,0,0.0
1,3,2,49,34,4,4,4,10.0,1,0.0,0.0,0,0.0
1,3,1,7,20,2,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,55,20,2,0,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,22,3,1,0,7.0,1,1.0,1.0,0,0.0
1,3,1,16,27,3,2,2,12.0,1,0.0,0.0,0,0.0
1,3,1,14,52,0,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,7,25,3,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,5,27,3,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,5,28,3,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,5,29,3,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,6,18,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,0,35,23,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,27,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,32,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,2,13,37,0,1,2,9.0,1,1.0,1.0,0,0.0
1,3,0,35,40,0,2,2,7.0,0,1.0,1.0,0,0.0
1,3,0,31,40,0,2,3,7.0,1,0.0,0.0,0,0.0
1,3,2,10,25,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,2,16,20,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,55,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,24,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,7,19,0,0,1,18.0,1,1.0,1.0,0,1.0
1,3,1,18,20,1,1,1,17.0,1,1.0,1.0,1,0.0
1,3,2,47,20,2,2,1,10.0,1,1.0,1.0,0,1.0
1,3,2,49,21,2,2,1,10.0,0,1.0,1.0,0,1.0
1,3,1,18,23,2,3,1,13.0,0,1.0,0.0,1,0.0
1,3,2,6,26,3,3,1,10.0,0,1.0,1.0,1,0.0
1,3,2,49,27,3,5,1,7.0,0,1.0,1.0,0,1.0
1,3,2,6,27,3,5,1,10.0,1,1.0,1.0,1,1.0
1,3,2,43,30,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,7,19,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,16,25,1,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,15,34,1,2,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,18,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,21,2,1,2,7.0,1,0.0,0.0,0,0.0
1,3,2,49,21,2,1,2,10.0,1,0.0,0.0,0,0.0
1,3,0,31,21,2,2,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,21,2,2,1,7.0,1,0.0,0.0,0,0.0
1,3,2,49,24,2,3,2,10.0,1,0.0,0.0,0,0.0
1,3,2,6,25,2,3,2,10.0,1,0.0,0.0,1,0.0
1,3,2,49,34,2,4,2,10.0,1,1.0,1.0,0,0.0
1,3,1,41,28,0,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,16,34,1,0,0,14.0,0,0.0,0.0,0,0.0
1,3,2,55,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,30,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,0,26,35,0,1,2,7.0,1,0.0,0.0,0,0.0
1,3,1,55,26,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,14,35,2,0,0,16.0,1,0.0,0.0,0,0.0
1,3,1,16,37,2,0,0,12.0,1,0.0,0.0,0,0.0
1,3,1,7,17,2,0,0,18.0,1,0.0,0.0,0,0.0
1,3,1,7,17,2,0,0,18.0,1,0.0,0.0,0,0.0
1,3,1,16,21,5,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,55,21,7,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,55,22,7,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,55,21,7,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,55,21,7,2,0,12.0,1,1.0,1.0,0,0.0
1,3,1,47,17,0,1,0,16.0,1,1.0,1.0,0,0.0
1,3,2,49,18,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,1,16,18,1,1,0,11.0,0,1.0,1.0,0,0.0
1,3,1,16,21,3,2,0,12.0,0,0.0,0.0,0,0.0
1,3,1,38,25,4,2,0,12.0,1,0.0,0.0,0,0.0
1,3,1,40,22,1,0,0,10.0,0,1.0,1.0,0,0.0
1,3,0,35,22,2,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,31,23,2,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,35,34,2,1,2,7.0,0,1.0,1.0,0,0.0
1,3,1,8,21,1,0,0,10.0,1,1.0,1.0,1,0.0
1,3,1,5,21,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,34,23,2,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,55,25,2,3,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,26,2,3,0,10.0,1,0.0,0.0,0,0.0
1,3,2,61,33,2,4,0,7.0,0,1.0,1.0,0,1.0
1,3,2,6,35,2,5,0,10.0,0,1.0,1.0,1,1.0
1,3,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,55,18,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,31,22,0,3,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,22,0,4,2,7.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,3,2,7.0,1,0.0,0.0,0,0.0
1,3,0,31,22,0,3,2,7.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,3,3,7.0,0,0.0,0.0,0,0.0
1,3,2,16,25,0,4,3,7.0,1,0.0,0.0,0,0.0
1,3,0,35,20,0,0,0,7.0,0,0.0,0.0,1,0.0
1,3,2,6,20,0,0,0,10.0,1,1.0,1.0,1,1.0
1,3,2,6,21,0,2,0,10.0,1,0.0,0.0,1,0.0
1,3,2,6,23,0,4,0,10.0,1,1.0,1.0,1,1.0
1,3,2,5,23,0,4,0,10.0,1,1.0,1.0,0,1.0
1,3,1,37,25,2,6,0,10.0,1,0.0,0.0,1,0.0
1,3,2,49,25,3,5,0,10.0,0,0.0,0.0,0,0.0
1,3,1,5,25,2,6,0,13.0,1,0.0,0.0,0,0.0
1,3,1,55,25,2,6,0,13.0,1,0.0,0.0,0,0.0
1,3,2,61,30,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,20,0,1,0,7.0,1,0.0,0.0,1,0.0
1,3,2,13,30,0,1,2,9.0,1,0.0,0.0,0,0.0
1,3,0,35,30,0,2,1,7.0,1,0.0,0.0,0,0.0
1,3,2,27,29,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,27,23,0,1,0,14.0,1,0.0,0.0,1,0.0
1,3,0,31,29,2,2,0,7.0,1,0.0,0.0,0,0.0
1,3,1,36,31,1,2,1,13.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,36,30,0,0,1,13.0,1,1.0,1.0,0,0.0
1,3,0,31,30,1,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,28,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,3,33,0,0,1,12.0,1,0.0,0.0,1,0.0
1,3,2,55,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,35,27,1,0,0,7.0,0,1.0,1.0,0,0.0
1,3,2,43,28,1,1,0,7.0,1,0.0,0.0,0,0.0
1,3,2,16,23,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,1,52,21,0,0,0,14.0,1,0.0,0.0,1,0.0
1,3,0,31,26,1,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,29,1,0,2,7.0,0,1.0,1.0,0,0.0
1,3,2,13,29,1,0,4,9.0,1,1.0,1.0,0,0.0
1,3,0,31,31,1,1,3,7.0,1,1.0,1.0,0,0.0
1,3,0,31,31,1,1,4,7.0,0,0.0,0.0,0,0.0
1,3,2,62,20,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,0,17,1,0,0,18.0,0,1.0,1.0,1,1.0
1,3,1,6,18,1,0,0,13.0,0,1.0,1.0,1,1.0
1,3,1,6,20,2,0,0,13.0,1,0.0,0.0,1,0.0
1,3,2,16,19,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,44,24,0,1,0,9.0,0,0.0,0.0,1,0.0
1,3,1,5,17,1,0,0,13.0,1,1.0,1.0,0,1.0
1,3,1,10,17,1,0,0,10.0,1,1.0,1.0,1,1.0
1,3,0,35,18,2,1,0,7.0,0,1.0,1.0,0,0.0
1,3,2,49,18,2,0,1,10.0,1,1.0,1.0,0,0.0
1,3,2,49,20,2,1,2,10.0,1,1.0,1.0,0,0.0
1,3,0,5,19,2,2,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,21,2,2,2,7.0,1,1.0,1.0,0,0.0
1,3,1,36,22,4,2,3,13.0,1,0.0,0.0,0,0.0
1,3,1,4,22,4,2,3,13.0,1,0.0,0.0,0,0.0
1,3,1,5,22,4,2,3,9.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,34,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,16,18,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,16,20,0,1,0,12.0,1,0.0,0.0,0,0.0
1,3,2,10,28,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,1,6,24,1,0,0,13.0,1,0.0,0.0,1,0.0
1,3,1,5,25,1,0,0,13.0,0,0.0,0.0,1,0.0
1,3,0,31,21,0,0,1,7.0,1,1.0,1.0,0,0.0
1,3,2,43,23,0,0,2,7.0,1,0.0,0.0,0,0.0
1,3,2,6,24,0,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,50,33,0,2,0,10.0,1,0.0,0.0,0,0.0
1,3,2,49,18,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,15,19,0,2,0,7.0,0,1.0,1.0,0,0.0
1,3,2,5,20,0,2,0,10.0,0,1.0,1.0,0,0.0
1,3,2,5,20,0,4,0,10.0,1,1.0,1.0,0,0.0
1,3,0,31,23,0,5,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,24,0,5,1,7.0,0,0.0,0.0,0,0.0
1,3,0,35,21,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,31,0,0,0,7.0,0,1.0,1.0,1,0.0
1,3,0,31,32,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,1,40,16,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,23,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,24,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,0,31,21,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,31,26,0,0,2,7.0,1,1.0,1.0,0,0.0
1,3,2,61,35,0,2,3,7.0,0,0.0,0.0,0,0.0
1,3,1,16,19,0,0,0,7.0,0,1.0,0.0,0,0.0
1,3,2,55,22,1,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,41,24,1,1,0,10.0,1,0.0,0.0,0,0.0
1,3,2,55,17,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,20,0,1,0,10.0,1,1.0,1.0,1,0.0
1,3,2,55,22,0,2,0,10.0,0,0.0,0.0,0,0.0
1,3,2,63,26,0,5,0,10.0,1,0.0,0.0,0,0.0
1,3,2,63,26,0,5,0,10.0,1,0.0,0.0,0,0.0
1,3,2,63,26,0,5,0,10.0,1,0.0,0.0,0,0.0
1,3,1,0,17,0,0,1,18.0,1,0.0,0.0,1,0.0
1,3,2,13,22,1,0,1,9.0,1,1.0,1.0,0,0.0
1,3,2,27,22,1,1,1,10.0,1,1.0,1.0,0,0.0
1,3,1,27,23,1,2,1,14.0,1,0.0,0.0,0,0.0
1,3,1,55,26,2,3,1,13.0,1,1.0,1.0,0,0.0
1,3,2,63,26,3,2,1,10.0,1,1.0,1.0,0,0.0
1,3,1,33,31,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,27,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,2,35,32,0,0,2,7.0,0,0.0,0.0,0,0.0
1,3,2,63,33,0,0,1,10.0,1,0.0,0.0,0,0.0
1,3,0,31,33,0,1,0,7.0,1,0.0,0.0,0,0.0
1,3,1,55,20,0,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,23,21,1,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,23,26,2,0,0,13.0,1,1.0,1.0,0,0.0
1,3,1,23,27,4,0,0,13.0,0,1.0,1.0,0,0.0
1,3,1,55,26,4,0,0,12.0,1,1.0,1.0,0,0.0
1,3,1,16,28,5,0,0,12.0,0,0.0,0.0,0,0.0
1,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,12,21,0,1,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,41,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,21,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,24,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,1,16,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,0,31,29,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,2,61,47,0,0,1,7.0,1,0.0,0.0,0,0.0
1,3,2,6,19,0,0,0,10.0,0,0.0,0.0,1,0.0
1,3,1,16,26,0,2,0,12.0,1,0.0,0.0,0,0.0
1,3,2,16,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,17,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,20,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,2,55,22,1,1,0,10.0,0,0.0,0.0,0,0.0
1,3,2,13,20,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,16,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,4,2,63,25,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,55,19,1,1,0,10.0,1,1.0,1.0,0,0.0
1,3,1,55,19,0,3,0,10.0,1,1.0,1.0,0,0.0
1,3,2,15,22,1,3,0,7.0,1,1.0,1.0,0,1.0
1,3,2,6,23,1,4,0,10.0,1,1.0,1.0,1,1.0
1,3,1,5,25,3,5,0,13.0,1,0.0,0.0,1,0.0
1,3,1,36,25,1,0,0,13.0,1,0.0,0.0,0,0.0
1,3,1,5,25,1,0,0,13.0,1,0.0,0.0,0,0.0
1,3,2,49,19,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,34,18,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,0,34,20,0,1,1,7.0,1,1.0,1.0,0,0.0
1,3,0,31,21,0,1,2,7.0,1,1.0,1.0,0,1.0
1,3,2,47,20,0,0,3,10.0,1,1.0,1.0,0,1.0
1,3,0,31,24,1,1,6,7.0,0,0.0,0.0,0,0.0
1,0,1,40,20,1,2,0,11.0,0,1.0,1.0,0,0.0
1,0,2,49,20,2,1,1,10.0,1,1.0,1.0,0,0.0
1,0,0,31,22,2,2,0,7.0,1,1.0,1.0,0,0.0
1,0,0,31,24,2,2,2,7.0,1,1.0,1.0,0,0.0
1,0,0,31,24,2,2,3,7.0,1,0.0,0.0,0,0.0
1,0,0,31,25,2,2,3,7.0,1,0.0,0.0,0,0.0
1,0,1,56,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,55,21,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,39,0,0,0,10.0,1,1.0,1.0,1,0.0
1,3,0,31,22,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,13,22,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,6,22,0,0,0,10.0,1,0.0,0.0,1,0.0
1,3,1,16,27,0,1,0,12.0,1,1.0,1.0,0,0.0
1,3,2,16,29,1,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,13,24,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,5,29,2,1,0,10.0,0,1.0,1.0,0,0.0
1,3,0,35,30,2,2,0,7.0,0,0.0,0.0,0,0.0
1,3,1,50,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,17,0,1,0,10.0,1,1.0,1.0,1,0.0
1,3,2,11,17,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,2,13,17,0,3,0,9.0,1,1.0,1.0,0,0.0
1,3,2,13,17,1,3,0,9.0,0,1.0,1.0,0,1.0
1,3,1,14,18,0,0,0,12.0,1,0.0,0.0,0,0.0
1,3,2,11,26,1,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,6,27,1,0,0,10.0,1,1.0,1.0,1,1.0
1,3,2,10,28,1,1,0,10.0,1,0.0,0.0,1,0.0
1,3,2,62,19,0,0,0,10.0,1,1.0,1.0,0,1.0
1,3,2,24,20,0,1,0,10.0,1,1.0,1.0,1,0.0
1,3,2,49,21,0,4,0,10.0,1,1.0,1.0,0,1.0
1,3,2,11,21,0,4,0,9.0,1,1.0,1.0,0,1.0
1,3,2,5,21,0,4,0,10.0,1,1.0,1.0,0,1.0
1,3,1,37,22,0,5,0,13.0,1,1.0,1.0,1,0.0
1,3,0,35,23,1,5,0,7.0,0,0.0,0.0,0,0.0
1,3,1,3,23,1,5,0,12.0,0,0.0,0.0,1,0.0
1,3,1,7,18,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,2,16,26,1,0,0,7.0,1,0.0,0.0,0,0.0
1,3,2,50,17,0,1,0,10.0,1,1.0,1.0,0,0.0
1,3,1,7,18,3,2,0,10.0,1,1.0,1.0,0,1.0
1,3,1,5,18,3,2,0,13.0,0,1.0,1.0,0,1.0
1,3,1,33,18,3,2,0,13.0,1,1.0,1.0,1,1.0
1,3,2,55,19,4,2,0,10.0,0,0.0,0.0,0,0.0
1,3,0,31,28,4,3,0,7.0,1,1.0,1.0,0,0.0
1,1,0,35,25,0,0,1,7.0,0,1.0,1.0,0,0.0
1,1,0,35,25,0,0,2,7.0,0,1.0,1.0,0,0.0
1,1,0,35,27,0,0,4,7.0,1,0.0,0.0,0,0.0
1,1,0,35,28,0,0,4,7.0,1,0.0,0.0,0,0.0
1,3,0,31,21,0,0,0,7.0,1,1.0,1.0,0,0.0
1,3,0,35,22,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,22,0,0,2,7.0,1,1.0,1.0,0,0.0
1,3,0,35,29,0,0,4,7.0,0,0.0,0.0,0,0.0
1,3,2,49,39,0,0,0,9.0,1,0.0,0.0,0,0.0
1,3,1,38,23,0,0,0,19.0,1,0.0,0.0,1,0.0
1,3,2,35,26,0,0,1,7.0,0,0.0,0.0,0,0.0
1,3,0,31,19,0,0,0,7.0,0,1.0,1.0,0,0.0
1,3,1,7,25,0,2,1,10.0,0,0.0,0.0,0,0.0
1,3,2,49,25,0,2,1,10.0,0,0.0,0.0,0,0.0
1,3,2,55,20,1,2,1,10.0,1,0.0,0.0,0,0.0
1,3,2,6,26,0,0,0,9.0,0,1.0,1.0,1,1.0
1,3,2,6,28,0,1,0,9.0,1,0.0,0.0,1,0.0
1,3,2,11,29,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,32,0,1,0,7.0,0,1.0,1.0,0,0.0
1,3,0,35,34,0,1,1,7.0,0,1.0,1.0,0,0.0
1,3,2,13,36,0,1,2,9.0,1,0.0,0.0,0,0.0
1,3,0,31,26,0,0,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,27,0,0,2,7.0,0,0.0,0.0,0,0.0
1,3,2,35,33,0,1,3,7.0,0,1.0,1.0,0,0.0
1,3,1,7,17,0,0,0,18.0,1,1.0,1.0,0,0.0
1,3,1,16,18,1,0,0,9.0,1,0.0,0.0,0,0.0
1,3,2,11,24,0,0,0,10.0,1,0.0,0.0,0,0.0
1,3,0,35,28,0,2,0,7.0,0,1.0,1.0,0,0.0
1,3,2,6,28,0,1,1,9.0,1,1.0,1.0,0,0.0
1,3,0,35,29,0,2,1,7.0,0,1.0,1.0,0,0.0
1,3,0,31,30,0,2,2,7.0,0,1.0,1.0,0,0.0
1,3,2,61,32,0,2,3,7.0,0,1.0,1.0,0,0.0
1,3,2,61,33,0,3,3,7.0,0,0.0,0.0,0,0.0
1,3,1,16,19,1,0,0,7.0,1,1.0,1.0,0,0.0
1,3,1,16,19,2,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,14,18,2,0,0,12.0,1,0.0,0.0,1,0.0
1,3,1,52,19,0,0,0,14.0,1,0.0,0.0,1,0.0
1,3,2,13,19,0,0,0,9.0,1,1.0,1.0,0,0.0
1,3,2,15,20,0,1,0,7.0,1,1.0,1.0,0,0.0
1,3,2,11,23,0,2,0,10.0,0,0.0,0.0,0,0.0
1,3,1,1,18,0,1,0,18.0,1,0.0,0.0,1,0.0
1,3,2,13,18,1,1,0,9.0,1,1.0,1.0,0,0.0
1,3,2,49,18,1,1,0,10.0,0,1.0,1.0,0,0.0
1,3,1,5,19,1,2,0,13.0,0,1.0,1.0,0,0.0
1,3,1,7,18,2,3,0,15.0,1,1.0,1.0,0,0.0
1,3,2,16,20,3,2,0,7.0,1,1.0,1.0,0,0.0
1,3,1,7,20,2,3,0,15.0,1,1.0,1.0,0,0.0
1,3,1,16,21,3,4,0,12.0,1,1.0,1.0,0,0.0
1,3,2,49,23,4,4,0,10.0,1,0.0,0.0,0,0.0
1,3,2,55,21,4,4,0,10.0,1,0.0,0.0,0,0.0
1,3,1,5,27,6,5,0,13.0,1,0.0,0.0,0,0.0
1,3,2,13,24,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,2,13,23,0,2,0,9.0,1,0.0,0.0,0,0.0
1,3,2,13,28,0,3,0,9.0,1,0.0,0.0,0,0.0
1,3,0,35,29,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,2,16,23,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,0,35,26,0,1,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,32,0,1,1,7.0,0,0.0,0.0,0,0.0
1,3,1,14,25,0,1,0,13.0,1,0.0,0.0,0,0.0
1,3,0,35,25,0,0,0,7.0,0,0.0,0.0,0,0.0
1,3,0,35,31,0,0,1,7.0,0,1.0,0.0,0,0.0
1,3,0,35,32,0,0,0,7.0,1,0.0,0.0,0,0.0
1,3,1,6,22,0,0,0,10.0,0,0.0,0.0,1,0.0
1,3,2,55,17,0,0,0,10.0,1,1.0,1.0,0,0.0
1,3,2,62,18,0,1,0,10.0,1,1.0,1.0,0,1.0
